Track ID,Name,Artist,Genre,Total Time,Location,Play Count,Column1,Column2,Column3
23,Lucid (feat. Baesik)  [mp3clan.com],FutureFox ,,180,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/FutureFox%20%20-%20Lucid%20(feat.%20Baesik)%20%20[mp3clan.com].mp3,42,,,
4134,Tangled Shore,"Michael Sechrist, Skye Lewin, Michael Salvatori",Soundtrack,170,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Destiny%20Forsaken/Beginning%20and%20Tangled%20Shore.mp3,42,,,
1839,Always,Shook,,422,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Shook%20(Album%20ALMOST%20SOLD%20OUT)/12%20Shook%20-%20Always.mp3,41,,,
382,Drive Hard (Original Mix) [mp3clan.com],Prototype Raptor,www.recordmix.ru,403,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Prototype%20Raptor/Prototype%20Raptor%20-%20Drive%20Hard%20(Original%20Mix)%20[mp3clan.com].mp3,41,,,
988,Feel The Love,GRiZ,Electronic,373,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Rebel%20Era/03%20Feel%20The%20Love.mp3,41,,,
997,New Dawn,PrototypeRaptor,,267,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/PrototypeRaptor%20-%20Aire%20Blvd%20(2016)/01%20-%20New%20Dawn.mp3,41,,,
1091,Summer '97 (ft. Muzzy Bearr),GRiZ,,267,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Chasing%20the%20Golden%20Hour/02%20Summer%20_97%20(ft_%20Muzzy%20Bearr).mp3,41,,,
1937,The Sun and The Sky,Daniel T,,258,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/Daniel%20T%20-%20The%20Sun%20and%20The%20Sky.mp3,41,,,
1103,Kong,Bonobo,Downtempo/Ambient,237,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Assorted%20Electronic/Bonobo%20-%20Kong%20[mp3clan.com].mp3,41,,,
2189,Mittens Is Angry (updated mixdown),Virtual Riot,,226,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Virtual%20Riot/Virtual%20Riot%20-%20Mittens%20Is%20Angry%20(updated%20mixdown).mp3,41,,,
796,Gentleman (With eSNA),마마무 (Mamamoo),Dance,220,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Mamamoo%20-%20Piano%20Man%20[www.k2nblog.com]/02.%20Gentleman%20(With%20eSNA).mp3,41,,,
1934,submarine,,,145,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/submarine.mp3,41,,,
4103,Tangled Shore,"Michael Sechrist, Skye Lewin, Michael Salvatori",Soundtrack,54,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Destiny%20Forsaken/Destiny_2_Forsaken_Original_Soundtrack_and_Whisper_of_the_Worm_Bonus/Destiny%202%20Forsaken%20Original%20Soundtrack/MP3/Destiny%202%20Forsaken%20Original%20Soundtrack%20-%20Disc%201/1-06%20Tangled%20Shore.mp3,41,,,
1997,Hold on Im Coming,B.B. King & Eric Clapton,Blues,377,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/B.b.%20King%20amp;%20Eric%20Clapton%20-%20Hold%20On%20Im%20Coming%20[mp3clan].mp3,40,,,
2147,Immortal Flame (feat. Anna Yvette),Panda Eyes & Teminite,,308,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Good%20Anaheim%20Vibes/Panda%20Eyes%20&%20Teminite%20-%20Immortal%20Flame%20(feat.%20Anna%20Yvette).mp3,40,,,
2176,Immortal Flame (feat. Anna Yvette),Panda Eyes & Teminite,,308,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Virtual%20Riot/Panda%20Eyes%20&%20Teminite%20-%20Immortal%20Flame%20(feat.%20Anna%20Yvette).mp3,40,,,
2151,Earthquake [mp3clan],Teminite,Другое,297,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Good%20Anaheim%20Vibes/Teminite%20-%20Earthquake%20[mp3clan].mp3,40,,,
2182,Earthquake [mp3clan],Teminite,Другое,297,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Virtual%20Riot/Teminite%20-%20Earthquake%20[mp3clan].mp3,40,,,
1836,It's Alright,Shook,,238,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Shook%20(Album%20ALMOST%20SOLD%20OUT)/09%20Shook%20-%20It's%20Alright.mp3,40,,,
2022,Zephyr,Madeon,Dance,220,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Adventure%20(Deluxe)/08%20Zephyr.mp3,40,,,
1848,Xenogenesis (Modified) [mp3clan.com],TheFatRat,,207,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Electro/TheFatRat%20-%20Xenogenesis%20(Modified)%20[mp3clan.com].mp3,40,,,
795,Piano Man,마마무 (Mamamoo),Dance,195,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Mamamoo%20-%20Piano%20Man%20[www.k2nblog.com]/01.%20Piano%20Man.mp3,40,,,
1739,Fast Forward To Here,The Flashbulb,"IDM, Downtempo, Ambient, Electronic",165,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Assorted%20Electronic/The%20Flashbulb%20-%20Fast%20Forward%20To%20Here%20[mp3clan.com].mp3,40,,,
1025,Get Down ft. Sunsquabi and Manic Focus,GRiZ,Electronic,334,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/GRiZ%20-%20Say%20It%20Loud/03%20Get%20Down%20ft.%20Sunsquabi%20and%20Manic%20Focus.mp3,39,,,
1852,We Are The Dream (TheFatRat Remix),Sound Remedy,Glitch Hop,241,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Electro/Sound%20Remedy%20-%20We%20Are%20The%20Dream%20(TheFatRat%20Remix)%20[mp3clan.com].mp3,39,,,
1717,The High Road,Broken Bells,http://one-track-mind.com,232,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/brokenbells.mp3,39,,,
1931,Good Together,HONNE,Альтернативная музыка,228,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/HONNE_-Good_Together_.mp3,39,,,
2136,Love Again,걸스데이 (GIRL'S DAY),Dance,227,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GIRL'S%20DAY%20-%20GIRL'S%20DAY%20EVERYDAY%20%235%20[www.k2nblog.com]/03.%20Love%20Again.mp3,39,,,
1813,Tidal,Shook,,215,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Shook--Continuum/04-shook--tidal.mp3,39,,,
1456,Love Lane,마마무 (Mamamoo),OST,201,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/Mamamoo%20-%20Marriage%20Not%20Dating%20OST%20Part.2%20[www.k2nblog.com]/01%20Love%20Lane.mp3,39,,,
797,Piano Man (Piano Ver.),마마무 (Mamamoo),Dance,195,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Mamamoo%20-%20Piano%20Man%20[www.k2nblog.com]/03.%20Piano%20Man%20(Piano%20Ver.).mp3,39,,,
2115,Time Lapse,TheFatRat,,185,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Electro/TheFatRat%20-%20Time%20Lapse.mp3,39,,,
2157,Time Lapse,TheFatRat,,185,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Good%20Anaheim%20Vibes/TheFatRat%20-%20Time%20Lapse.mp3,39,,,
1554,Town and Out,Chris Tilton,Soundtrack,368,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/SimCity/SimCity%205/07%20Town%20and%20Out.m4a,38,,,
2171,Fuck Gravity,Virtual Riot,Glitch Hop,290,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Virtual%20Riot/01%20Fuck%20Gravity%20(Original%20Mix).mp3,38,,,
1941,Bright Lights,Vandelux,Electronic,284,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/Vandelux%20-%20Bright%20Lights%20[mp3clan].mp3,38,,,
789,따끔,마마무 (MAMAMOO),Ballad,229,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/MAMAMOO%20-%20Pink%20Funky%20(EP)%20[www.k2nblog.com]/03.%20%EB%94%B0%EB%81%94.mp3,38,,,
2173,Minimalist,Virtual Riot,Glitch Hop,219,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Virtual%20Riot/03%20Minimalist%20(Original%20Mix).mp3,38,,,
1449,Emotion,마마무 (MAMAMOO),R&B / Soul,207,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/MAMAMOO%20-%20Melting%20[www.k2nblog.com]/06.%20Emotion.mp3,38,,,
1916,Burnin' (Original Mix),Steve Void & Alex Adair,edm people,206,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/Steve%20Void%20%20Alex%20Adair%20-%20Burnin%20[mp3clan].mp3,38,,,
2036,Warm On A Cold Night [mp3clan],Honne,,261,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Electro/Honne%20-%20Warm%20On%20A%20Cold%20Night%20[mp3clan].mp3,37,,,
1854,Lights (Shook Club Remix) [mp3clan.com],Ellie Goulding,,231,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Electro/Ellie%20Goulding%20-%20Lights%20(Shook%20Club%20Remix)%20[mp3clan.com].mp3,37,,,
1446,넌 is 뭔들,마마무 (MAMAMOO),R&B / Soul,230,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/MAMAMOO%20-%20Melting%20[www.k2nblog.com]/03.%20%EB%84%8C%20is%20%EB%AD%94%EB%93%A4.mp3,37,,,
1442,기대해도 좋은 날,마마무 (MAMAMOO),Dance,193,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/MAMAMOO%20-%20Woo%20Hoo%20[www.k2nblog.com]/01.%20%EA%B8%B0%EB%8C%80%ED%95%B4%EB%8F%84%20%EC%A2%8B%EC%9D%80%20%EB%82%A0.mp3,37,,,
2166,T [mp3clan],Franc Moody,,239,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/Franc%20Moody%20-%20T%20[mp3clan].mp3,36,,,
1998,Heart Of The City (Ain't No Love),Jay-Z,Rap,224,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Jay-z%20-%20Heart%20Of%20The%20City%20(ost%20Nba%202k17)%20[mp3clan].mp3,36,,,
1391,음오아예 (Um Oh Ah Yeh),마마무 (MAMAMOO),Dance,214,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/MAMAMOO%20-%20Um%20Oh%20Ah%20Yeah%20[mp3clan.com].mp3,36,,,
970,Silver Head [mp3clan.com],Superpoze,,205,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Superpoze%20-%20Silver%20Head%20[mp3clan.com].mp3,36,,,
2155,Step Into The Light,Teminite feat. Jonah Hitchens,Nu Disco,190,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Good%20Anaheim%20Vibes/Teminite%20Feat.%20Jonah%20Hitchens%20-%20Step%20Into%20The%20Light%20(320)%20[mp3clan].mp3,36,,,
2187,Step Into The Light,Teminite feat. Jonah Hitchens,Nu Disco,190,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Virtual%20Riot/Teminite%20Feat.%20Jonah%20Hitchens%20-%20Step%20Into%20The%20Light%20(320)%20[mp3clan].mp3,36,,,
1028,A Fine Way to Die ft. Orlando Napier,GRiZ,Electronic,401,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/GRiZ%20-%20Say%20It%20Loud/06%20A%20Fine%20Way%20to%20Die%20ft.%20Orlando%20Napier.mp3,35,,,
2179,Ascent,Teminite,Other,275,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Virtual%20Riot/Teminite%20-%20Ascent.mp3,35,,,
791,Self Camera,마마무 (MAMAMOO),Ballad,197,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/MAMAMOO%20-%20Pink%20Funky%20(EP)%20[www.k2nblog.com]/05.%20Self%20Camera.mp3,35,,,
2134,I`ll Be Yours,걸스데이 (GIRL'S DAY),Dance,190,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GIRL'S%20DAY%20-%20GIRL'S%20DAY%20EVERYDAY%20%235%20[www.k2nblog.com]/01.%20I%60ll%20Be%20Yours.mp3,35,,,
4009,What We Fight For,"Michael Salvatori, Skye Lewin, C Paul Johnson, Rotem Moav & Pieter Schlosser",Score,188,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Destiny%202%20Original%20Soundtrack/15.%20What%20We%20Fight%20For.mp3,35,,,
803,내맘이야 (화사 Solo),마마무 (Mamamoo),R&B,187,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Mamamoo%20-%20Hello%20[www.k2nblog.com]/05%20%EB%82%B4%EB%A7%98%EC%9D%B4%EC%95%BC%20(%ED%99%94%EC%82%AC%20Solo).mp3,35,,,
161,Give It Away,Zero 7,Quango Records,317,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Simple%20Things/04-Give%20It%20Away.mp3,34,,,
1806,Seeing Things,Zero 7,Downtempo,311,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Zero%207%20-%20The%20Garden%20[JPN]%20(2006)/03%20Seeing%20Things.mp3,34,,,
2693,My Friends And I (Feat. Prob Cause),GRiZ,Breakbeat / Funk / Dubstep / Glitch,311,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/GRiZ%20-%20Good%20Will%20Prevail%20-%202016%20(320%20kbps)/03.%20My%20Friends%20And%20I%20(Feat.%20Prob%20Cause).mp3,34,,,
1943,BEST FRIEND,,,262,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/BEST%20FRIEND.mp3,34,,,
1929,Tonight,Milk Inc.,,212,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/Club%20Kuru%20-%20%20Tonight%20%20(Official%20Audio).mp3,34,,,
4025,Riptide,"Michael Salvatori, Skye Lewin, C Paul Johnson, Rotem Moav & Pieter Schlosser",Score,205,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Destiny%202%20Original%20Soundtrack/31.%20Riptide.mp3,34,,,
798,Piano Man (Inst.),마마무 (Mamamoo),Dance,197,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Mamamoo%20-%20Piano%20Man%20[www.k2nblog.com]/04.%20Piano%20Man%20(Inst.).mp3,34,,,
1846,TheFatRat - Jackpot (Jackpot EP Track 1),TheFatRat,,195,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Electro/TheFatRat%20-%20Jackpot%20(Jackpot%20EP%20Track%201).mp3,34,,,
2703,Driftin' (Feat. Son Little),GRiZ,Breakbeat / Funk / Dubstep / Glitch,193,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/GRiZ%20-%20Good%20Will%20Prevail%20-%202016%20(320%20kbps)/13.%20Driftin'%20(Feat.%20Son%20Little).mp3,34,,,
951,iLL Type Moves 320 kbps,GRiZ,Glitch Bass,474,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/GRiZ%20-%20iLL%20Type%20Moves%20320%20kbps%20[mp3clan.com].mp3,33,,,
394,The King,PrototypeRaptor,,376,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Prototype%20Raptor/PrototypeRaptor_-_Decouverte_2015/02%20-%20The%20King.mp3,33,,,
4015,Payback,"Michael Salvatori, Skye Lewin, C Paul Johnson, Rotem Moav & Pieter Schlosser",Score,313,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Destiny%202%20Original%20Soundtrack/21.%20Payback.mp3,33,,,
582,Get Down (Original Mix),Our Time,Electronic,256,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Our_Time--Midnight-WEB-2016-WUS/06-our_time--get_down_(original_mix)-wus.mp3,33,,,
1576,Summer Tunes,GRiZ,,235,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ%20-%20Summer%20Fling.mp3,33,,,
801,히히하헤호(With 긱스),마마무 (Mamamoo),R&B,224,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Mamamoo%20-%20Hello%20[www.k2nblog.com]/03%20%ED%9E%88%ED%9E%88%ED%95%98%ED%97%A4%ED%98%B8(With%20%EA%B8%B1%EC%8A%A4).mp3,33,,,
1933,Gold Snafu,Sticky Fingers,Reggae Rock,218,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/Sticky_Fingers_-Gold_Snafu_.mp3,33,,,
1944,Gold Snafu,Sticky Fingers,Reggae Rock,218,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/CLEAN/Sticky_Fingers_-Gold_Snafu%20CLEAN.mp3,33,,,
2205,DAB DAB (문별 & 화사),마마무,Dance,169,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/DAB%20DAB%20(%EB%AC%B8%EB%B3%84%20&%20%ED%99%94%EC%82%AC).mp3,33,,,
2001,I [mp3clan],Albert King,,438,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Albert%20King%20-%20I%20[mp3clan].mp3,32,,,
1021,The Future Is Now,GRiZ,Electro Soul / Future Funk / Bass,369,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Mad%20Liberation/11%20The%20Future%20Is%20Now.mp3,32,,,
1004,Obsessed,PrototypeRaptor,,253,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/PrototypeRaptor%20-%20Aire%20Blvd%20(2016)/08%20-%20Obsessed.mp3,32,,,
2695,Good Times Roll (Feat. Big Gigantic),GRiZ,Breakbeat / Funk / Dubstep / Glitch,244,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/GRiZ%20-%20Good%20Will%20Prevail%20-%202016%20(320%20kbps)/05.%20Good%20Times%20Roll%20(Feat.%20Big%20Gigantic).mp3,32,,,
1451,Funky Boy,마마무 (MAMAMOO),R&B / Soul,215,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/MAMAMOO%20-%20Melting%20[www.k2nblog.com]/08.%20Funky%20Boy.mp3,32,,,
1457,Love Lane (Inst.),마마무 (Mamamoo),OST,201,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/Mamamoo%20-%20Marriage%20Not%20Dating%20OST%20Part.2%20[www.k2nblog.com]/02%20Love%20Lane%20(Inst.).mp3,32,,,
1989,Electric Flow [mp3clan],Fabriq,,196,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/Fabriq%20-%20Electric%20Flow%20[mp3clan].mp3,32,,,
1104,Dustforce OST: 'Swimming While It Rains',,,188,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Assorted%20Electronic/Lifeformed%20-%20Swimming%20While%20It%20Rains%20[mp3clan.com].mp3,32,,,
802,Baton Touch,마마무 (Mamamoo),R&B,172,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Mamamoo%20-%20Hello%20[www.k2nblog.com]/04%20Baton%20Touch.mp3,32,,,
799,Hello,마마무 (Mamamoo),R&B,43,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Mamamoo%20-%20Hello%20[www.k2nblog.com]/01%20Hello.mp3,32,,,
2682,185_pre,C418,,544,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/2%20years%20of%20failure/C418%20-%202%20years%20of%20failure%20-%2012%20185_pre.flac,31,,,
1020,Wonder Why,GRiZ,Electro Soul / Future Funk / Bass,460,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Mad%20Liberation/10%20Wonder%20Why.mp3,31,,,
1027,It’s All Good ft. Jessie Arlen,GRiZ,Electronic,343,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/GRiZ%20-%20Say%20It%20Loud/05%20Its%20All%20Good%20ft.%20Jessie%20Arlen.mp3,31,,,
1110,Familiar,Nils Frahm,Contemporary Classical,338,"file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Assorted%20Electronic/[Nils%20Frahm%20-%20Familiar%20[Spaces,%202013]]%20[mp3clan.com].mp3",31,,,
1930,Holiday ft Josh Moriarty,That's Nice,,237,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/Holiday%20ft%20Josh%20Moriarty.mp3,31,,,
1030,Stop Trippin’ ft. iDA HAWK,GRiZ,Electronic,230,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/GRiZ%20-%20Say%20It%20Loud/08%20Stop%20Trippin%20ft.%20iDA%20HAWK.mp3,31,,,
1453,고양이 (Cat Fight),마마무 (MAMAMOO),R&B / Soul,206,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/MAMAMOO%20-%20Melting%20[www.k2nblog.com]/10.%20%EA%B3%A0%EC%96%91%EC%9D%B4%20(Cat%20Fight).mp3,31,,,
1443,기대해도 좋은 날 (Inst.),마마무 (MAMAMOO),Dance,185,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/MAMAMOO%20-%20Woo%20Hoo%20[www.k2nblog.com]/02.%20%EA%B8%B0%EB%8C%80%ED%95%B4%EB%8F%84%20%EC%A2%8B%EC%9D%80%20%EB%82%A0%20(Inst.).mp3,31,,,
1452,나만의 Recipe,마마무 (MAMAMOO),R&B / Soul,169,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/MAMAMOO%20-%20Melting%20[www.k2nblog.com]/09.%20%EB%82%98%EB%A7%8C%EC%9D%98%20Recipe.mp3,31,,,
794,따끔 (Inst.),마마무 (MAMAMOO),Dance,224,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/MAMAMOO%20-%20Pink%20Funky%20(EP)%20[www.k2nblog.com]/08.%20%EB%94%B0%EB%81%94%20(Inst.).mp3,30,,,
1447,금요일밤 (Feat. 정기고),마마무 (MAMAMOO),R&B / Soul,202,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/MAMAMOO%20-%20Melting%20[www.k2nblog.com]/04.%20%EA%B8%88%EC%9A%94%EC%9D%BC%EB%B0%A4%20(Feat.%20%EC%A0%95%EA%B8%B0%EA%B3%A0).mp3,30,,,
1098,The Moment Siezes Us,GRiZ,,525,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Chasing%20the%20Golden%20Hour/09%20The%20Moment%20Siezes%20Us.mp3,29,,,
1622,Beginning Of The End,Big Gigantic,Electronic,407,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Big%20Gigantic/Nocturnal/06%20-%20Beginning%20Of%20The%20End.mp3,29,,,
2691,Wicked (Feat. Eric Krasno),GRiZ,Breakbeat / Funk / Dubstep / Glitch,354,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/GRiZ%20-%20Good%20Will%20Prevail%20-%202016%20(320%20kbps)/01.%20Wicked%20(Feat.%20Eric%20Krasno).mp3,29,,,
1988,#NAME?,,,351,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/-Yuri_.mp3,29,,,
378,Retrology,PrototypeRaptor,,342,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/PrototypeRaptor%20-%203-1%20(2013)/09%20-%20Retrology.mp3,29,,,
377,Weapon of Mass Refunktion,PrototypeRaptor,,292,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/PrototypeRaptor%20-%203-1%20(2013)/08%20-%20Weapon%20of%20Mass%20Refunktion.mp3,29,,,
2701,"Gotta Push On (Feat. Brasstracks, Eric Krasno)",GRiZ,Breakbeat / Funk / Dubstep / Glitch,273,"file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/GRiZ%20-%20Good%20Will%20Prevail%20-%202016%20(320%20kbps)/11.%20Gotta%20Push%20On%20(Feat.%20Brasstracks,%20Eric%20Krasno).mp3",29,,,
2697,PS GFY (Feat. Cherub),GRiZ,Breakbeat / Funk / Dubstep / Glitch,254,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/GRiZ%20-%20Good%20Will%20Prevail%20-%202016%20(320%20kbps)/07.%20PS%20GFY%20(Feat.%20Cherub).mp3,29,,,
1718,Unity,TheFatRat,Dance,249,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/TheFatRat%20-%20Unity.mp3,29,,,
793,음오아예 (Um Oh Ah Yeh) (Inst.),마마무 (MAMAMOO),Dance,213,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/MAMAMOO%20-%20Pink%20Funky%20(EP)%20[www.k2nblog.com]/07.%20%EC%9D%8C%EC%98%A4%EC%95%84%EC%98%88%20(Um%20Oh%20Ah%20Yeh)%20(Inst.).mp3,29,,,
1444,1cm의 자존심,마마무 (MAMAMOO),Rap / Hip-hop,185,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Mamamoo/Music%20Downloads/MAMAMOO%20-%20Melting%20[www.k2nblog.com]/01.%201cm%EC%9D%98%20%EC%9E%90%EC%A1%B4%EC%8B%AC.mp3,29,,,
1022,See You Again,GRiZ,Electro Soul / Future Funk / Bass,389,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Mad%20Liberation/12%20See%20You%20Again.mp3,28,,,
1019,Better Than Ive Ever Been,GRiZ,Electro Soul / Future Funk / Bass,378,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Mad%20Liberation/09%20Better%20Than%20Ive%20Ever%20Been.mp3,28,,,
967,Some [mp3clan.com],Nils Frahm,,253,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Nils%20Frahm%20-%20Some%20[mp3clan.com].mp3,28,,,
